FID,Identificacao_Ponto,Tipo_Ponto,Legenda_Vegetacao_Ponto,Latitude,Longitude,Nivel_Amostragem,Tecnica_Amostragem,Variavel_Medida_Amostragem,Forma_Geometrica_Usada_Amostra,Largura_Forma_Geometrica_Amostra_Primaria_metro,Comprimento_Forma_Geometrica_Amostra_Primaria_metro,Volume_Madeira_m3_ou_Lenha_m3stX100_por_Hectare,Total_Individuos_Ponto,Total_Especies_Ponto,the_geom
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27da,SB20ZB/RB/A.139,Inventário,Dse,-06:56:33,-60:30:01,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,104.5,60,40,POINT (-60.50089807953046 -6.943083434498293)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27db,SB20ZB/RB/A.140,Inventário,Dse,-06:58:01,-60:22:03,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,75.22,54,33,POINT (-60.36827479600938 -6.967523620671486)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27dc,SB20ZB/RB/A.147,Inventário,Dse,-06:47:48,-60:52:11,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,95.71,42,30,POINT (-60.870344083035086 -6.797214397181264)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27dd,SB20ZB/RB/A.79,Inventário,Dbe,-06:18:44,-61:25:17,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,183.02,89,43,POINT (-61.42197822354931 -6.312760922106881)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27de,SB20ZB/RB/A.80,Inventário,Dbe,-06:08:39,-61:12:08,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,50.42,36,23,POINT (-61.20297108414271 -6.144714986994722)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27df,SB20ZB/RB/A.81,Inventário,Dbe,-06:21:01,-61:11:13,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,163.69,60,35,POINT (-61.18773251269749 -6.350852047889945)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e0,SB20ZB/RB/A.82,Inventário,Dbe,-06:31:19,-61:24:23,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,51.21,34,22,POINT (-61.40714739796846 -6.522529445311837)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e1,SB20ZB/RB/A.83,Inventário,Dbe,-06:38:33,-61:22:35,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,190.79,74,36,POINT (-61.37701351252046 -6.642947522829701)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e2,SB20ZC/RB/A.148,Inventário,Dse,-07:24:52,-61:39:53,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,101.33,36,30,POINT (-61.66547421562095 -7.414946294893081)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e3,SB20ZC/RB/A.149,Inventário,Dse,-07:56:52,-61:49:03,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,209.7,77,49,POINT (-61.818238794373414 -7.9482295277741875)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e4,SB20ZC/RB/A.150,Inventário,Dse,-07:45:04,-61:37:44,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,86.83,48,39,POINT (-61.62943856315012 -7.751540320469897)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e5,SB20ZC/RB/A.151,Inventário,Dse,-07:30:50,-61:37:26,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,101.23,54,43,POINT (-61.62451305408672 -7.514518475390427)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e6,SB20ZC/RB/A.190,Inventário,Da,-07:00:21,-62:50:19,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,87.82,63,31,POINT (-62.83933045205531 -7.006227567338559)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e7,SB20ZC/RB/A.207,Inventário,Asc,-07:51:01,-62:09:17,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,132.1,53,40,POINT (-62.155307853726136 -7.850830727770774)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e8,SB20ZC/RB/A.208,Inventário,Asc,-07:52:48,-62:12:02,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,151.35,57,39,POINT (-62.20133492154242 -7.880477379492389)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27e9,SB20ZC/RB/A.209,Inventário,Asp,-07:57:07,-61:33:49,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,82.84,46,34,POINT (-61.564286573598444 -7.952503865691848)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ea,SB20ZC/RB/A.89,Inventário,Dbe,-07:48:20,-62:54:11,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,80.72,55,26,POINT (-62.90367675713271 -7.806078619564538)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27eb,SB20ZC/RB/A.90,Inventário,Dbe,-07:39:13,-62:37:37,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,43.61,48,20,POINT (-62.6276300476293 -7.654014280620102)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ec,SB20ZC/RB/A.91,Inventário,Dbe,-07:42:30,-62:33:15,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,105.07,60,35,POINT (-62.55468982089927 -7.708794270135358)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ed,SB20ZC/RB/A.92,Inventário,Dbe,-07:47:13,-62:24:25,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,88.33,59,33,POINT (-62.407524063177064 -7.787369704113062)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ee,SB20ZC/RB/A.93,Inventário,Dbe,-07:50:17,-62:19:12,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,90.76,43,30,POINT (-62.32066704874174 -7.838591418350546)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ef,SB20ZC/RB/A.94,Inventário,Dbe,-07:09:13,-61:55:10,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,85.83,51,25,POINT (-61.920176504366125 -7.154124241413123)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f0,SB20ZC/RB/A.95,Inventário,Dbe,-07:01:46,-61:52:22,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,121.21,80,33,POINT (-61.87329853625805 -7.0299687986097705)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f1,SB20ZC/RB/A.96,Inventário,Dbe,-07:56:06,-62:06:38,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,101.06,61,36,POINT (-62.11113599337882 -7.93552524276742)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f2,SB20ZD/RB/A.100,Inventário,Dbe,-07:40:29,-61:02:14,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,73.05,47,31,POINT (-61.03790038612403 -7.675320568851536)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f3,SB20ZD/RB/A.101,Inventário,Dbe,-07:35:20,-60:47:17,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,97.88,54,35,POINT (-60.788694857192056 -7.589362352774697)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f4,SB20ZD/RB/A.102,Inventário,Dbe,-07:31:45,-60:42:09,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,137.95,53,39,POINT (-60.703142176299195 -7.529677535300357)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f5,SB20ZD/RB/A.103,Inventário,Dbe,-07:41:14,-61:04:02,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,199.91,85,49,POINT (-61.067830799026744 -7.687735672485201)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f6,SB20ZD/RB/A.125,Inventário,Dae,-07:16:12,-60:38:51,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,197.03,60,45,POINT (-60.648018871889114 -7.270442850901056)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f7,SB20ZD/RB/A.126,Inventário,Dbe,-07:22:13,-61:20:35,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,124.86,69,40,POINT (-61.343659440772505 -7.370872582448913)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f8,SB20ZD/RB/A.141,Inventário,Dse,-07:00:40,-60:48:56,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,103.79,56,45,POINT (-60.81609413264145 -7.0115345142348335)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27f9,SB20ZD/RB/A.142,Inventário,Dse,-07:04:45,-60:45:08,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,128.54,67,44,POINT (-60.75297856437307 -7.0796963872196494)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27fa,SB20ZD/RB/A.143,Inventário,Dse,-07:22:30,-60:36:45,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,163.9,72,43,POINT (-60.61318539086435 -7.37554746606805)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27fb,SB20ZD/RB/A.144,Inventário,Dse,-07:25:19,-60:36:20,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,126.76,55,38,POINT (-60.60620163208799 -7.422394089199725)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27fc,SB20ZD/RB/A.145,Inventário,Dse,-07:30:36,-60:35:54,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,141.02,55,43,POINT (-60.59904384196682 -7.510437491813093)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27fd,SB20ZD/RB/A.146,Inventário,Dse,-07:31:15,-60:35:48,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,168.32,69,51,POINT (-60.59719178070597 -7.5213178688583415)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27fe,SB20ZD/RB/A.152,Inventário,Dse,-07:11:15,-61:21:56,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,116.64,66,47,POINT (-61.366270358093786 -7.188060454603823)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_27ff,SB20ZD/RB/A.153,Inventário,Dse,-07:15:53,-61:09:25,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,84.78,54,42,POINT (-61.157564651691786 -7.265201180063391)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2800,SB20ZD/RB/A.154,Inventário,Dse,-07:12:53,-60:39:23,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,106.83,61,43,POINT (-60.6570301326528 -7.215287055295698)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2801,SB20ZD/RB/A.155,Inventário,Dse,-07:12:09,-60:38:31,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,107.96,54,31,POINT (-60.64246878050558 -7.202925155433429)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2802,SB20ZD/RB/A.156,Inventário,Dse,-07:02:34,-60:37:05,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,98.14,37,33,POINT (-60.618789495913184 -7.043426316759399)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2803,SB20ZD/RB/A.157,Inventário,Dse,-07:05:47,-60:22:45,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,58.24,42,23,POINT (-60.37978272338145 -7.096793960591863)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2804,SB20ZD/RB/A.158,Inventário,Dse,-07:06:42,-60:16:48,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,134.6,61,39,POINT (-60.28066268000905 -7.112235006986884)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2805,SB20ZD/RB/A.159,Inventário,Dse,-07:10:49,-60:15:08,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,83.05,59,39,POINT (-60.252754483599084 -7.180889843376722)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2806,SB20ZD/RB/A.160,Inventário,Dse,-07:14:12,-60:28:56,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,131,68,38,POINT (-60.48283230612119 -7.23723219395893)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2807,SB20ZD/RB/A.161,Inventário,Dse,-07:22:37,-60:25:57,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,83.47,47,32,POINT (-60.433150306566965 -7.377342695107815)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2808,SB20ZD/RB/A.162,Inventário,Dse,-07:37:36,-60:52:50,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,90.99,56,37,POINT (-60.881271625586876 -7.627190504427833)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2809,SB20ZD/RB/A.163,Inventário,Dse,-07:49:36,-61:19:22,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,179.34,55,33,POINT (-61.323534913836504 -7.827110562305416)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280a,SB20ZD/RB/A.164,Inventário,Dse,-07:54:51,-61:06:53,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,144.38,67,46,POINT (-61.115464469237565 -7.9147037745672515)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280b,SB20ZD/RB/A.165,Inventário,Dse,-07:58:43,-60:57:41,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,83.67,48,35,POINT (-60.96216618163728 -7.979163242298224)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280c,SB20ZD/RB/A.166,Inventário,Dse,-07:53:59,-60:49:37,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,204.73,67,43,POINT (-60.82767641600526 -7.90023418948389)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280d,SB20ZD/RB/A.167,Inventário,Dse,-07:57:52,-60:36:59,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,158.4,78,38,POINT (-60.61710333666852 -7.964858588948203)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280e,SB20ZD/RB/A.168,Inventário,Dse,-07:55:12,-60:31:15,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,228.71,73,31,POINT (-60.52138607963802 -7.920400677014381)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_280f,SB20ZD/RB/A.169,Inventário,Dse,-07:43:09,-60:26:12,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,142.27,54,32,POINT (-60.43740572488701 -7.719825577132681)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2810,SB20ZD/RB/A.170,Inventário,Dse,-07:44:51,-60:10:29,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,125.78,78,46,POINT (-60.175503755646155 -7.747928920608987)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2811,SB20ZD/RB/A.171,Inventário,Dse,-07:44:27,-60:02:06,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,130.63,77,41,POINT (-60.03574786871043 -7.7414485465432525)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2812,SB20ZD/RB/A.172,Inventário,Dse,-07:48:22,-60:14:48,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,103.83,44,36,POINT (-60.2473433672955 -7.8067365291554625)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2813,SB20ZD/RB/A.173,Inventário,Dse,-07:55:28,-60:12:40,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,44.24,33,21,POINT (-60.21173056124305 -7.924878881008535)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2814,SB20ZD/RB/A.174,Inventário,Dse,-07:35:27,-61:21:59,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,134.98,49,34,POINT (-61.366999067650006 -7.5913921646291)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2815,SB20ZD/RB/A.175,Inventário,Dse,-07:17:38,-61:04:29,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,86.51,54,42,POINT (-61.07529393168602 -7.294375829796924)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2816,SB20ZD/RB/A.176,Inventário,Dse,-07:09:42,-60:54:25,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,48.26,31,26,POINT (-60.90772446100398 -7.162055947235803)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2817,SB20ZD/RB/A.177,Inventário,Dse,-07:23:30,-60:49:56,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,119.86,62,46,POINT (-60.83289465914825 -7.392289416282491)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2818,SB20ZD/RB/A.178,Inventário,Dse,-07:26:45,-60:48:00,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,119.34,72,41,POINT (-60.80075035337999 -7.446353494892493)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2819,SB20ZD/RB/A.179,Inventário,Dse,-07:36:55,-60:36:55,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,136.81,60,28,POINT (-60.61583396195895 -7.615886042508159)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281a,SB20ZD/RB/A.180,Inventário,Dse,-07:31:26,-60:21:41,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,133.19,60,30,POINT (-60.36208199441132 -7.524511742097252)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281b,SB20ZD/RB/A.181,Inventário,Dse,-07:36:25,-60:13:31,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,103.6,52,30,POINT (-60.22581376535918 -7.6074994589439004)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281c,SB20ZD/RB/A.182,Inventário,Dse,-07:40:01,-60:18:58,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,80.69,54,35,POINT (-60.31682560019557 -7.667525407508133)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281d,SB20ZD/RB/A.210,Inventário,Asp,-07:13:48,-60:01:30,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,110.02,55,36,POINT (-60.025545587864194 -7.230509912943079)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281e,SB20ZD/RB/A.211,Inventário,Asp,-07:04:26,-60:07:01,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,15.12,54,25,POINT (-60.11764475996206 -7.074301724998016)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_281f,SB20ZD/RB/A.212,Inventário,Asp,-07:55:08,-60:04:26,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,95.77,44,32,POINT (-60.07443255913741 -7.919448304326943)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2820,SB20ZD/RB/A.97,Inventário,Dbe,-07:44:45,-61:09:32,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,81.61,54,34,POINT (-61.15956029473833 -7.746314671574786)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2821,SB20ZD/RB/A.98,Inventário,Dbe,-07:44:06,-61:03:29,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,169.43,51,29,POINT (-61.05875457395383 -7.73550536487148)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2822,SB20ZD/RB/A.99,Inventário,Dbe,-07:26:42,-60:59:08,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,69.95,46,31,POINT (-60.9861033551439 -7.445454461710977)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2823,SB21VA/RB/A.1,Inventário,Dbe,-04:49:42,-59:54:37,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,89.01,47,33,POINT (-59.91094493365477 -4.8289728364361295)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2824,SB21VA/RB/A.10,Inventário,Dbe,-04:06:37,-58:55:21,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,107.03,66,29,POINT (-58.92319968997166 -4.110845029357519)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2825,SB21VA/RB/A.11,Inventário,Dbe,-04:16:53,-58:53:38,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,104.89,72,41,POINT (-58.89449620397614 -4.281885131662225)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2826,SB21VA/RB/A.13,Inventário,Dbe,-04:08:21,-58:39:16,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,190.31,58,46,POINT (-58.65509658590442 -4.139562001579368)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2827,SB21VA/RB/A.14,Inventário,Dbe,-04:18:54,-58:39:48,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,90.12,51,23,POINT (-58.66399982203904 -4.315401163761782)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2828,SB21VA/RB/A.16,Inventário,Dbe,-04:44:47,-59:42:09,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,38.19,28,19,POINT (-59.703120587292574 -4.74679580856169)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2829,SB21VA/RB/A.2,Inventário,Dbe,-04:36:02,-59:52:52,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,104.79,38,22,POINT (-59.8818564894674 -4.60099607037134)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_282a,SB21VA/RB/A.3,Inventário,Dbe,-04:19:01,-59:44:53,reconhec,seletiva,circunferência CAP>=100cm;altura comercial,retangular,20,500,111.43,68,36,POINT (-59.74859152956168 -4.317504951708843)
